ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      358.280      62.2125      7.81826     -327.520      3.65800     -1.56819
      200.608      5.86385      23.4775     -20.7193   -0.0991571     -2.05966
      320.844     -49.9701      4.85446     -77.1688      3.69247     -12.4472
      176.201      18.8334      14.0709      18.9643    -0.899227     -3.72310
      119.743     -25.0063      38.9015      240.567     0.458419    0.0262492
      52.1780      63.8972      15.5696     -60.5589      1.39980     -2.84571
      79.4385      3.86018      13.7946      110.567      3.85319     -5.42208
      135.734      28.7646      37.2572      23.4960     0.125263     -1.27174
      119.813      34.1571      39.3346      15.3587    -0.582577     -1.01460
      36.9573      8.49170      13.4732     -14.0601      1.83933    -0.590543
      319.982      44.1836      12.0338     -229.698     -1.72389     0.269242
      55.3529      56.0128      17.2457     -237.072   -0.0525319     -2.63987
      42.6750     -19.4970      52.9137      182.421     0.865854     -1.18261
      46.8447     -56.8174      37.5209    -0.823425     0.314807     -1.28993
      103.607      1.18458      25.3664      15.3516    -0.115636     -1.18983
      332.092      11.1346      42.2279     -270.863     0.715667     0.249687
      308.403      4.13774      22.6884     -159.277    -0.226552     -1.97460
      60.1200      42.8018      30.9375     -100.173      1.33725     -1.69806
      105.415      39.0209      21.0905      35.8615      2.16322     -2.88148
      296.485     -30.6411      84.3214     -89.7363    -0.279436    -0.723593
      38.6097     -36.9172      36.9092      179.764     0.912382    -0.798280
      115.508      69.1664      55.2059     -174.208    -0.229140     -1.36490
      181.099      14.2734      13.6936      35.6257     -3.37605     -5.05764
      92.1120     -30.1900      38.3766      282.455      1.24778    -0.102009
      29.8844     -15.7836      35.7587      32.9753     0.973198     -1.33945
      111.337     -32.1943      18.3278      373.456     0.869279     -1.44110
      120.834     -13.3149      23.7959      77.6198     -1.18438    -0.780314
      321.562      10.2621      16.8940     -252.358     0.953044     -1.96056
      82.6070      25.3422      50.3585      120.639     0.692736     -1.13545
      72.5573      57.7353      15.8621     -136.011      2.62846     -2.51858
      350.090      48.6787      72.2118     -256.440     0.372501   -0.0645833
      79.9400      21.3011      58.5323      5.99184    -0.447581    -0.728725
      271.470     -35.7063      33.4961     -13.5958     -1.32330    -0.662986
      152.734     -29.9448      79.4256      374.427     0.122893     0.326194
      172.940      40.1922      32.4254      2.17251     0.353608     -1.65363
      187.297     -29.4499      50.4769     -8.73575     -1.21101     -1.15645
      283.040      51.3294      69.9085     -253.065    -0.707133     0.159366
      133.517     -45.2672      13.5443      194.605     -2.83285      1.72119
      305.299     -30.4857      54.3606      87.2060     0.375872    -0.771111
      82.1472     -26.4037      23.1862      205.018      1.15926    -0.557294
      209.520     -5.26506      9.21468      100.749   -0.0651683     -1.87488
      162.546     -4.08302      18.9179      111.175     -4.27176     -2.13644
      187.369      32.5824      31.1401      49.8708    -0.362317     -1.53801
      12.4287      55.5329      82.9715     -199.914     0.214991   -0.0985074
      260.922      5.57267      72.7166     -224.560    -0.605498     -1.07095
      139.288     -16.7416      50.8971      428.193     0.512124    -0.369332
      149.509      29.3070      79.9863     -101.573    -0.281318     -1.16965
      348.110      41.6215      29.0094     -280.258      1.80404     -1.40849
      196.281      58.9041      34.5667     -199.748     -1.54868    -0.884561
      166.437     -42.3232      5.76934      53.8422     -1.67771     -2.04962
      295.567     -5.26743      69.2271     -161.873    -0.618608    -0.328221
      185.979      5.02395      11.2099      91.1417     -4.36976     -5.95813
      255.448     -65.9329      24.7062      151.130     -1.60357    -0.778336
      324.072      49.8418      13.0655     -394.601      1.74726      1.52828
      267.233     -16.8952      17.3343     -1.42407     -1.02046     -1.25196
      105.958      36.5744      58.0167      27.2468     0.323788    -0.941032
      248.688     -36.6292      28.6514      73.9588     -1.29396     -2.10918
      53.5787     -33.3123      19.3630      191.804      3.24124     -1.03279
      138.391     -28.5498      12.5108      171.654     0.227803  -0.00829777
      170.941      23.1397      22.8137      10.7915    -0.390236     -2.24385
      230.873      63.2443      20.9195     -65.9466     -1.42740     0.123143
      332.057      17.9529      49.1842     -187.404     0.156239     -1.02322
      270.379     -9.09033      28.4219     -154.105    -0.997015     -2.24273
      32.6229      21.5031      23.8050     -281.394      1.47825     0.419541
      180.888     -34.6465      33.8932      138.325   -0.0645939     -2.08423
      105.306      42.2100      21.3285     -71.1090    -0.100613    -0.927786
      43.6365      14.9388      72.4128     -156.977     0.509523    -0.194058
      97.2634      36.8270      57.2686      107.431      1.26998    -0.841148
      94.9708     -5.19958      37.4188      312.372     0.753144     -1.76659
      126.810      56.3590      20.9655     -225.919     0.969654    -0.697315
      65.8159     -35.8772      44.7683      135.980      1.62242    -0.653349
      45.9633      18.2907      18.8292     -44.8295      2.67661     -1.33818
      122.161     -22.0104      19.2399      295.269   -0.0399707     -1.73653
      324.216      46.1888      58.0908     -337.707    -0.124251    -0.321154
      143.427     -41.2725      56.2441      240.974    -0.191157    -0.264595
      157.729      33.8014      74.4129     -194.767    -0.216944    -0.342442
      130.440     -23.7746      53.2673      330.524    -0.106599    -0.348915
      302.581      12.0604      23.9367     -201.608     -1.61212    -0.582597
      316.858      67.4442      34.5933     -403.629     0.140878      1.43376
      309.194      68.0618      34.5693     -194.812    -0.612961     0.520347
      272.968     -19.5361      27.1863     -240.630    -0.912727     -1.41797
      333.265     -51.2611      18.1333      61.7752     0.245600     -1.63226
      297.246     -44.7215      12.7156      23.2070     -2.59706     -3.95506
      328.418     -16.6314      43.0133     -212.037    -0.118571     -1.15937
      81.9995      13.1073      5.98738      115.507      6.87610     -9.27845
      286.303     -40.7440      10.8417      125.584    -0.467228     -3.08045
      68.7962     -26.9177      35.3334      259.601     0.770927    -0.724466
      285.260      11.2722      36.2442     -220.072     0.155890     -1.04777
      188.018     -19.0052      22.7868      90.1985     0.111325     -2.59485
      93.0497      21.6895      86.8445     -19.2728     0.339598    -0.441648
      350.858     -53.6278      28.5192     -19.8747     0.355713     -2.79802
      18.1170     -13.3218      19.9961      67.7389      1.73546     -2.10600
      289.207      30.7711      15.3785     -127.420      1.48252     -3.73825
      235.617      11.2386      8.54985      52.8081     -5.98440     -3.33524
      222.820      1.04266      50.6224     -129.666    -0.249758    -0.909423
      156.167     -17.7835      21.6183      101.926    -0.189408    -0.355717
      234.639      53.4824      10.5827     -262.692     -5.43775    -0.823150
      69.8043      14.1469      19.7125      61.3649      2.40626     -1.70284
      126.256     -16.7847      28.1623      108.729     0.223468    -0.873172
      347.488      8.28392      8.15076     -48.7619      5.46444     -4.26071
      266.324      7.63053      35.7374     -23.8933    -0.102516     -1.40331
      18.5100      54.8309      16.8883     -166.298      2.37143     0.794388
      18.3456     -22.8814      12.0344      61.3889     0.897217     -4.67243
      199.576      65.2897      50.2571     -32.0689    -0.574689     -1.08076
      57.1419     -14.6199      22.6249      167.057     0.649186     -1.91220
      110.656      25.1543      42.6849     -101.745     0.794422     -1.34894
      294.154      36.1974      53.1821     -283.315    -0.522753    -0.456619
      348.204      58.4929      5.91564     -230.870      8.92826     0.388127
      168.300      40.8007      70.3591      215.414    -0.250598    -0.233050
      25.8829      36.9878      19.8273     -6.84818      2.73091     -1.31851
      273.094      34.4990      24.3460     -5.50873    -0.610751     0.371943
      137.012     -29.6781      18.3718      279.052    -0.967449     -1.64771
      253.973     -74.0544      21.2433      146.244     -2.62083    -0.484865
      250.472     -64.2745      16.9555      76.6322     -3.01577     -2.10426
      38.7011     -31.1100      42.9211      130.694     0.532645     0.273961
      78.6562      1.58824      44.6214      74.7468     0.712070    -0.929793
      278.981      32.4724      34.8114     -235.684     -1.15531    -0.853681
      330.281     -55.1688      25.3249      157.920      2.50368     -2.54371
      287.061     -68.4578      7.10164      163.542     0.300252     -2.33669
      277.405      55.4115      17.2769     -112.581    -0.249423    -0.121661
      69.4406      67.4381      36.0947     -89.3495      1.76292    -0.940526
      100.288      51.0512      88.7661     -101.957     0.409518    -0.723210
      76.1039     -11.1419      55.8943      158.224     0.177231     -1.00331
      291.409     -26.2055      54.8027     -85.1853    -0.489312     -1.13170
      50.5950     -36.9285      18.8028      296.737     0.853294     -2.26859
      260.763      3.97758      50.3462     -36.6532     -1.35012     -1.19350
      314.183     -88.9020      43.8199      134.642    -0.661645     -1.33941
      248.267      33.4950      19.5024     -28.8409     -1.64587     -1.30705
      190.143      13.7260      95.1570      96.2160   -0.0191180    -0.659641
      189.802      45.3193      47.0607     -125.319    -0.924561     -1.79867
      164.155     -26.8256      46.1917      332.552     0.185637   -0.0831153
      116.568     -15.1989      22.7307      364.654     -1.08618    -0.436007
      93.0911      49.4572      30.3885     -169.773      1.07083     -1.10297
      149.092     -22.3641      9.18602      296.524     -4.56131     -2.67591
      251.434      30.3933      36.3006     -233.034    -0.998955    -0.478242
      272.795     -17.7551      9.98987     -33.2035     -5.56799     -2.40825
      274.397      55.7674      51.6886     -222.949   -0.0775537     0.516788
      43.5157     -53.1740      54.3743      197.743    0.0710567    -0.552130
