# x[kpc] y[kpc] z[kpc] v_x[km/s] v_y[km/s] v_z[km/s]
  -8.7775  -12.9762  -10.5062  154.9330  216.0897  -95.8917
 -18.4584   14.3589   15.4476   58.5796  -45.4022  147.1011
 -18.5098   -6.9137   15.6134  102.8135  -73.3045  -66.5956
  23.0908   38.7783   17.1514   35.5737  -52.5980  -78.9847
 -16.6673  -18.8848    0.1087   83.3320   43.3691  -86.2548
 -21.7138   17.6256   -1.6115  178.0502   31.8436   64.9083
  -5.4582   -4.7919   11.5712  104.0213   81.6649   43.5125
  -3.8374  -13.7478   -2.3992   46.5923  136.3961  -30.6714
  21.3781   11.0074   -1.0781  -70.5468 -130.7985 -121.1542
  -4.0256  -12.7632   11.9444   84.6067   78.2896   43.9630
  13.6052   -5.0405   11.8176   15.2119  192.9402 -108.3650
 -48.2000  -18.3917   24.8916   96.1016  -69.0614   -7.0025
  -4.9861  -20.6122   -0.2715  145.0769   85.8430 -156.3737
  -3.4201  -14.7004    7.7038  121.9451  172.8843  -91.9900
  -7.3723  -17.0756    7.0482   27.9665   59.2442  -44.4682
  30.6032   89.2580   23.9103   59.9545  -74.5405 -149.3994
  -6.7432  -11.1811  -11.7214  -22.7366  -20.5279   90.7018
   2.4853  -13.8568    9.3158  226.1559  244.6715 -130.4579
   7.9389  -57.6592   62.1685  299.3041   65.5077   30.2949
  -8.7706   23.8279   19.9780  -53.2838   18.1400 -312.9139
  -3.5176   -2.9022   19.6862   11.6845   -9.1895   -0.5007
  -2.2215   15.2443    8.2872   39.3388  129.8462 -132.4059
  62.6691    3.5751  -13.5187   16.9242  159.5562 -129.1849
   2.6119    8.5082   -7.5001   28.8330  -12.1947   59.0802
 -30.4303    5.5007   45.0345   86.7845   40.6758   56.4220
  42.2824  -21.7463  -31.7135   34.8954  -12.5299 -184.6503
  -8.1100   -0.5045  -14.4536  159.7370  119.1042   -9.2568
 -31.6356  -25.2738   16.2817  139.4608   -9.8927 -141.5771
   3.7522   -8.9728   11.5164  198.1752  205.0475 -223.8824
 -26.4072  -46.1694   21.5846   58.6673  -86.5853  -42.6657
 -21.5025  -19.3337  -16.1772  -29.4916   60.1539 -119.3426
  -6.5656   -3.7093   14.5266   50.0705   55.9314   87.4876
   6.1046  -21.4861  -24.3238   43.8517  179.2429  -77.5793
  -8.8035    0.3232  -15.0596   77.1898   36.9992   47.1307
 -15.9163    7.0460   -6.3260   36.4281  158.8344 -255.8273
  22.4880  -52.6054  -32.4939   23.9008   81.6972   61.8538
   0.6368   -8.9516    3.4952  215.1962  -29.7796  -20.6915
  -4.9535   13.4660    7.6409   47.6688   -4.1535  -81.5904
  22.0271   13.9623    4.2890  -83.6556   95.6145 -259.3194
  -3.4595  -27.1723  -60.4292  -13.9949   27.3723 -171.1569
 -11.4343   53.0802   17.6557  -55.7075  -84.2747  -73.2148
 -59.7084   19.8288    0.6221  -27.3415  137.7371 -227.9155
  28.0099  -11.1213   22.4842  191.4658  -38.9872 -194.2465
  -4.5311   -4.8462   -1.9465  248.0019  -32.2570  -95.4835
 -12.3666   17.3151    2.1965 -120.5268 -128.6534   95.6816
 -18.9099   -6.2513   -5.6753  -31.8551   59.8268 -114.8992
 -15.3906   -1.5769   10.3315  183.7652   11.5609  -98.3232
   7.2768  -11.5781    8.3561   75.5894  293.5620  -22.1800
  42.8630   23.9732   -5.0380  -93.3057   56.3725 -115.5142
   2.3833  -14.4533    1.4441  105.6325   78.8437  -47.7875
   7.5101  -17.5273    0.5212  139.2691  204.7887 -141.0962
 -18.5390    1.2490    3.6434  104.5951  139.2985  -93.4669
  -0.3984   -4.6420  -24.1815   63.3443  -88.4947  122.4299
 -30.6874    4.7249   34.8357  182.6386  -26.9679   36.6808
 -26.0587   22.1976  -15.5080  194.4058  105.4668   46.2814
 -23.9058   12.1510   -0.8209  -94.1625  153.0334 -208.9453
 -21.5428  -18.4510    4.2040  -21.0908  -50.4138  -14.7557
  29.5944    2.7253  -10.0577 -154.4716   28.9053   10.1028
 -58.2321  -40.8655   46.4261   41.6514  -87.5616   -9.6473
 -63.0663  -22.6664  -31.6277  -76.5961  -32.7777 -189.0327
 -30.0572   33.7199   83.7136  180.0704  420.7303  -91.1021
   3.0036   -2.3514   -7.8498 -177.0526 -126.6700 -121.5915
  18.9835   -7.5743   33.4387  179.3882   92.4012    3.0986
 -39.3833   24.5501   11.3228   61.0890   -6.0230   63.0962
 -10.9321  -15.1135  -52.5541  217.3774  -36.7462   28.1349
 -21.9269   18.0410  -20.5444  115.1413   83.4359  123.1563
   8.3826    1.0357   -4.1095  102.1660  158.6925   24.0723
 -23.4360   16.0538  -11.6533  147.1774  155.9114 -155.7971
 -33.6969   -1.7672  -27.9792  212.7446  299.9043 -277.4078
  -6.0155   -8.7172    1.8442   25.2040  124.1601   96.2803
  -2.3584   -7.5405   -1.5184  155.7654  155.4933  -64.8809
  13.2985   41.6498  -38.5020  129.3712   35.0390   45.2490
  -6.8525  -13.1652   18.2293  -57.1631    3.2772  110.5402
 -18.6498   18.5560    0.4378   71.6600 -163.1343   41.3468
   0.7086    2.6543   -0.2452  -79.3677  136.3848 -266.5331
  11.1724    0.8948   -4.1027   26.4440  -96.4266  -76.8434
  79.1117    4.6828  -45.3761   30.9653   37.0551   44.3913
 -75.7683  -54.0687   17.0132  154.2854   18.5208 -158.5992
 -18.6088   -5.8020    4.3884    7.4995  165.7815   93.3587
  -6.3560    4.4627   -3.5171   37.8004  135.9246   -5.3334
  -8.6706  -15.6758   14.4934   61.9001   73.4585  -84.4306
  -5.7156   27.0299   -7.1085  -39.6917  136.6191  -77.2946
  -8.0883   13.6309    0.7617   -1.5075 -121.2405  -91.9914
 -46.5922  -26.9052  -15.2534  -80.4634  117.8666 -145.3998
  -1.3353    4.3625   18.7084  162.2635  -57.4175   71.9062
  -1.3741   13.2981   21.5798  -34.1186  -53.2042 -100.8503
 -43.2372   12.1923   -3.4040  245.5665  186.4383 -168.6810
 -20.3724  -16.3672    0.8825 -118.1928   36.6321  -10.1384
 -81.2543   24.5160   29.4466  -56.0097   61.1766 -210.7839
  20.3276   -8.4449   48.7359   94.9435  318.2048   36.7942
   1.4573  -14.5994   12.7902  209.6353  -57.7059  -31.7483
  -8.7372   -6.2679   -5.2941  -94.2353  207.7826   67.0247
  -3.8874    3.1130  -17.1966 -125.0430  -11.8272   42.7933
  -2.5738   18.8114  -29.3040  178.3928   53.6928 -120.6009
  -6.3034   -3.1354    1.6043  265.4750   32.1327 -123.3093
   9.7386   18.3352    7.9072  -18.4801  117.1806  -88.5258
   9.8105   -5.8360    4.7894  -39.4767  146.1375 -347.8420
  -7.4824    9.2574   -1.0608  138.4797  -12.3570   -8.7530
 -83.0195    1.4308    6.9188  131.0894   13.8235 -121.2766
  -6.1406  -21.3512    0.1630   59.2138  -23.7286    5.5754
  -0.0665    0.8647   22.2007  217.3339  186.4462  -48.0859
 -22.1501   -9.6494   -6.3116  111.1611  131.1456  -62.5872
 -18.1052   29.6293   24.0902  226.0943  -21.1310  -75.9431
 -11.3727    6.9794   -9.3121   95.5490   42.9840   74.1942
 -16.6415    4.9252  -18.2924  167.4993   69.9111  -23.6908
 -20.2037    0.2231  -14.4401   73.1202  275.8054  -25.7709
  -3.6539   17.7491  -28.1876   35.5984  118.3347  240.9925
 -30.2337   -9.1987    3.8975   -6.0990 -155.5928   64.6270
 -19.7411    5.5394    0.2443  -63.2596   31.5909   16.6475
  -7.0073   -1.1314    7.6996   53.0996   85.4950 -184.3900
 -22.5776   40.5408   -7.0237   91.4943   19.8847   28.5787
 -58.2822  -42.4899  -59.6943    6.2322   82.3939 -135.3308
   9.1522   -5.4363   -2.4837   86.1400  190.7461 -125.1410
   0.9084   43.2262    2.0370   38.3866   16.6500  -82.8967
 -23.5232    4.7564   -1.6916  -15.9400  101.8390  -53.7539
  -5.9938  -15.3826    5.6103 -144.7585   67.4164  -22.8286
  77.6166    1.4218   23.5058 -109.7007   50.7014   19.6174
 -10.0320    6.1484    0.5385   70.1638 -185.1739  134.9078
   9.7500   -5.9102   -2.8538   27.6394  118.3977  -60.9545
 -16.3744   -4.8647   -7.6819    7.0381  152.5118 -211.8871
  -4.2129    6.9397   14.2687   -8.9244  193.5363   -9.6555
   0.1224  -16.6485   17.0749  148.6324  -90.1675  -78.7206
  -3.1787   14.3339  -66.8596  -91.0598   42.0666  -86.4961
 -19.6107  -17.2541   17.6467   24.5830   57.2223  -82.2278
 -65.4862   11.7060  -33.6861  -64.6188  -66.9764 -179.8803
  -3.0290   -3.6737   -9.0495  126.3924  -49.5495   -9.2347
   3.9889    3.8581   15.7391   92.3940   30.4950   29.2834
 -44.5448   26.1756   10.3090   50.3057  221.0818  -80.2678
   5.1300   -8.5885   16.3614   85.7977   95.7836   69.4742
  13.4024  -61.5916   38.2022  129.3399   13.4931   58.3298
 -59.7047  -12.2981  -39.3370   69.9490  181.4099 -171.7414
 -26.0376  -81.1012   -9.8491 -120.1820   11.3503   16.1744
  -4.7423  -16.6497   -3.2890  112.5409 -186.9656  -35.0347
 -17.3843   -9.7782  -11.1225   74.9620  169.7234 -329.1098
 -32.4843  -27.4185  -22.1201  112.1874  -18.8481  -65.0479
  52.7407  -54.8288    9.5823  116.7114  201.8018 -157.4839
  -6.2694   -4.4421   12.3683   59.8820  -36.8544  -11.3851
   5.6624  -13.4189   20.1749  440.8247  314.6345 -202.6509
 -27.1033  -34.7347    6.0710   34.5286  -91.9949  -82.5330
 -14.0516  -36.4990   37.2865   31.4695   59.9245  100.1012
 -40.0602  -20.5803  -18.5633  -70.0470  -31.6996 -119.6287
  24.4158   30.2817   22.5988   97.7210  -77.5791 -170.6012
  -4.0752  -10.9701  -18.8403  146.4260   80.0040  107.3299
 -19.2975   12.4858   11.6623   65.9642   13.7084   68.2772
  -4.3909   -2.2030  -26.0189  161.3933   60.4523  158.0199
  65.7588   -3.6965   -4.1105 -136.2994  204.5233   -2.3163
  -4.1900   -1.4107   11.5811   83.6990  125.3035 -176.2631
  -0.3075  -19.0417    8.1588  134.6151    0.8304   16.4878
  15.7961  -24.9488    6.2663  120.8345  153.3990  -50.6736
   1.9726   15.6280   19.1937  125.3776   20.6428  -74.5107
 -33.8044  -14.3942    7.2036 -159.6144  -78.1865 -271.7230
 -35.1487   14.8657  -53.9157  -29.4968   53.3049   11.7240
 -16.3927   14.1497  -15.9415    3.7916  -31.9583  104.5269
 -13.9998   42.3898   12.9740   59.5087  -16.6886  -90.6244
  -6.7696   -2.2349    6.0549  115.4653   70.1745   64.4262
  -1.1002   91.6461   53.0382  108.1969   60.0197   24.9479
 -14.0947  -20.1528   -9.7346   23.2625  133.7322  -89.3978
 -20.9608    5.0308    6.7540   62.4388  200.1498  -80.7868
 -18.3064   -1.1093   10.8564  -16.4682  -92.2272 -161.1760
 -22.6925   -9.0459   14.4503  -22.9325 -125.5837   19.0187
   8.8930    5.9599    1.1253   89.1955   22.7028  -69.8214
   1.4127    5.4159   20.1801  128.8135  158.9998 -231.7248
  11.0133   -2.4069    9.6098   66.5729 -122.9388 -132.4005
 -28.6915   -4.4475   -6.8866   74.4764   37.1866 -141.1169
   5.9163    7.4734  -12.6778   63.1422 -246.2899  -51.0829
 -10.4503   -0.8002  -16.0761   40.6328  135.3599  150.1829
 -11.8055   -0.4427  -12.0567  153.8093   -3.7613 -142.7381
 -13.2979   -0.9597    6.2042   86.9616  225.1438  127.0141
 -13.6844  -11.1064    0.3481   71.4072  -56.1224 -103.6769
 -23.0298  -13.3894    2.6404   11.1065  -31.4059  -68.6774
   7.4831   -3.2870   -7.3816   22.4643  -10.0331   59.1141
 -14.4637   -1.2613    1.5783 -113.1067   19.2177   31.8110
 -12.4212  -45.5263   16.2353   28.4456  158.7024  129.3808
  11.6184   68.2401  -31.2384   -8.6486  127.0940   41.4751
  -4.5418   -1.5683    0.9532   29.3621  -40.3920  123.9949
  -9.2455   61.2861   38.8785 -206.8066   45.4534  -45.7953
 -45.4887  -14.1820   28.5431 -176.4030  -10.5883  226.8949
 -46.5987    9.2530  -48.6675  187.5354  110.2817  -23.5338
 -86.3752   35.6182   -2.2997  -24.3902  188.1133 -125.7604
  -6.6195  -17.0148  -14.1809  116.3444   87.7951  -30.4325
  -1.8443  -25.9759    9.5085   89.7949  -50.9700   59.2483
  24.4734   29.6564  -67.7326   27.8909  -54.5708   59.7595
 -65.0860   23.5416   -2.5523  120.7302   19.5197  -90.1122
 -20.1966   -5.1861   -9.4416   17.0617  182.0459 -188.5547
  57.5185  -16.3686   56.5146  -61.1120  -42.0058  -66.0361
   1.4652  -15.6191  -34.0939  -52.2491   35.1391  -93.0403
  19.1230   -0.1823  -11.8685   48.8443   27.7623  -48.5651
   5.1817   62.0466  -66.4424   83.8419 -214.2476  294.9338
 -10.0814    3.2750   17.5458  136.1279   49.4539  -71.9953
   1.3756  -71.7095  -46.6321  -17.2784   38.2081 -121.7198
 -27.7294  -43.5284   19.3197   47.4420  -41.5474   -6.4424
  32.2230   14.9584   25.9786 -107.1412   53.3387 -216.0270
   0.9118   44.8587   24.5491   17.8647   35.8031   -9.0532
  13.4399  -10.7759   13.9703   42.2703  102.6089 -127.5370
   7.5115   -8.4988    1.8517  171.4663  186.4561 -190.5748
   7.5891   58.5889   26.6755   10.7235  105.2400 -289.1847
   7.5163    5.0364   -2.7006  105.9710   26.0049  -39.3299
 -18.2025   17.5237   -1.4835  115.1106   99.5740   -8.4196
   3.9032  -19.7954   -2.1138   11.2664   -0.6501  -35.6230
 -16.5517  -31.9065   -6.3166 -143.0524   63.4422   31.0140
 -22.6276    6.9519   -2.8454  125.9845   57.8794 -208.5045
  41.9056   27.8248  -15.6276 -284.6901 -135.9275 -154.1042
 -15.6433   11.8515    2.2160  298.9780  200.3968  110.4041
  -1.6705   38.1872   -8.3214   26.6609  -34.5094    8.3377
  18.7806   41.8049   69.8097  116.6735  194.3312  -35.3588
  12.3822    5.8610  -42.0439  157.3817  121.5797 -164.7061
 -21.2533   -4.1134  -16.4659  -27.0497   67.9387   42.8329
   9.7399   -2.3126   17.6414  -24.1424  138.4848   92.6999
  14.2691  -11.9471   11.1563  -10.9836  -33.2865 -113.3066
   7.6108    6.1726  -61.8415  243.5826   14.0767  169.2005
   3.8788   12.6838  -11.9945    7.4195  -90.8380   -5.8537
  -0.7061    2.3274   -3.9834  -68.1594   73.7594  -67.7528
  -0.1397   11.9587   -0.2101  -68.9634  130.7559  -30.9580
  45.7510  -39.3196   33.0018  166.3977   30.2737   42.1112
 -32.3575    3.2523   -9.1445  198.8375  153.2587  -81.2161
   6.5771  -10.6647    6.8220  -13.4261   22.5864  -36.9107
   3.7636    8.0784   11.0070  -22.9017  154.5326 -205.7186
   7.7608  -18.9182  -11.1765  -91.4051 -206.3126 -127.4348
  16.2721  -43.1777   20.1196  306.6439  -19.4530  -66.7739
  -5.5979    2.1257    7.2397  171.1601  111.1557   77.1563
 -36.5363  -21.0900   35.7190   81.6702   23.9044  -92.9246
 -10.6887  -15.7266   -3.2963 -154.8683  -36.3421   69.1107
  10.4328  -23.4878   12.3214  226.1038  105.0781  -70.6083
 -12.8266   63.7034    5.2615  -45.8872  -60.7058  -14.6667
 -14.6902   20.4330  -32.2949  125.8631   61.3971   29.5390
 -16.9030   37.8416  -31.4734   41.6049  368.3090  -38.5186
  -5.5875  -28.4434  -14.2494   41.2097 -142.1814 -158.6255
 -31.7801  -31.7493  -25.9942  -37.3588 -163.9960 -154.0884
 -10.1295   -5.6051  -27.1869  183.8856  231.7387 -135.7747
 -24.1728    7.7936    0.8983   -9.0512   90.7586  -96.3686
  -5.8774   -9.4811    5.4965  -26.4171  136.8247 -180.1025
  22.1527   11.4239   30.3630  113.9746  137.0064 -291.4350
  -3.8631    8.0200  -10.7880  200.0318 -127.8236  -74.3010
  10.2922   62.3410  -18.2904  -98.7511   91.2903  -73.7364
 -17.3851   -9.8118   22.4347  189.5587  100.6206   72.4530
  -9.6563   -2.7802   18.5319  220.1257  130.0652  152.6528
 -31.3350   -6.0091   -2.5552  -42.7536   10.1548   -4.6301
  -1.1619   -2.9804   -1.0346   85.0294   69.8687 -123.7804
 -24.9977  -29.4739   46.3726   91.3576   34.6538 -108.5732
 -17.6621  -33.8737   -5.8741    2.0419   64.8153  100.6596
   1.0305  -27.2469   -2.6439   19.5865  161.4959   23.6870
  -6.2936  -11.9234   14.3427  217.3558 -129.1047  107.5982
 -28.9272   -4.8154   -7.5257  110.7045  -69.8115    4.6945
 -10.7160    2.9947   17.9218  101.4742   98.8074 -100.4934
 -17.7817   -1.3504  -10.1585  144.8971  165.0737   27.3348
 -31.1873   -5.3848   18.2676  -56.1043   -5.3703   96.5249
  72.1468   -4.5384  -35.5378  -49.5745   49.5457 -110.8451
 -19.3944    4.2385  -14.0109   36.9495  -45.4402    7.0455
  38.6687  -29.6417   42.5034  199.3702  114.7667 -177.2717
 -26.6163  -61.8617   31.0427 -140.9975   33.1510  -55.8729
 -13.7335    3.2647   18.7345   26.7262  -79.4863  188.6751
 -20.6369   -1.4892    0.6470  -39.5490   55.8081  -69.7996
 -22.7354   26.6928   -5.8524  134.7397  -26.3431  -27.0913
 -18.4277   13.6619   -0.4594  266.2145  -21.3295   85.1053
 -53.9986    8.6981  -87.0474  -70.7704  -67.1576  113.6559
  -3.1241    1.9016   14.8620  195.3954  126.5195 -174.3653
  28.5450    9.5539  -27.4451 -153.0739 -112.5315  130.8214
 -60.0430   -4.1808    8.5059   75.5270  143.2003  -93.0894
  31.3385  -19.9062  -31.9930   32.1128  -63.9015   75.1594
 -38.9604   -1.6090   16.6031   -3.3151   18.2090   37.5376
 -73.6645   38.3659  -28.0572  -53.5735  198.6376 -131.8794
  10.1706  -12.2993   -1.5899 -137.8247   85.6902 -125.6736
  34.0033   28.5034   14.2886  124.7861   83.3476 -144.7940
  -4.9435   -3.5527   -4.1334  -40.1298   39.1130  121.9873
 -26.3360   13.5997   30.2012  141.8408   84.7269   14.4109
 -10.9153    2.7891   10.5397  159.7657  -89.0171  -26.1741
  -9.7305   27.8118  -54.6147   24.2710  235.2157   21.3104
 -10.3327   18.9937   -2.5734  280.7983   19.2976 -199.6025
  -9.8243    6.3142   -9.1703   -7.4164  -66.9593   71.1921
  60.9182  -52.6695    9.0463  135.5774  125.8258   37.9251
  22.8426   -5.2849   59.0932   73.6493  -39.1572   94.1408
  -9.1369    0.7831  -27.9982 -117.1453  -69.0824  180.7338
  11.3445    6.9983    6.1099  -99.1333  151.8614  -67.6997
   0.9062    3.1388  -15.7387   77.1320  203.9946  -17.5396
 -15.5925    2.2717  -10.5486  254.6294    9.4968    8.9953
 -23.3863    4.0785   15.7652    8.5273   29.1643    4.2783
   4.7895   -4.9919   -8.2144   53.1362  -16.1331  -90.9087
  -6.9743   -5.2337  -16.5846  118.4625   76.9004 -153.2205
 -20.5845   14.1385   13.4418  143.3484   51.6243  -21.9800
   4.5702    0.8183   14.1715  203.8666  279.3752 -205.4155
   3.6165  -19.0460    1.4101   98.7935  223.1936  133.5131
  -6.8841    9.6431    6.9136   -3.1225  237.7080  -84.5532
   3.4957   -7.0916   20.9241  249.7652  139.9038  -14.6135
 -49.6696  -17.5529  -11.9498   58.1050   41.5187 -123.0451
 -16.3979   -4.2588   10.8742   84.7325   12.8614  -45.8960
 -13.3185  -22.9738    6.2047   38.7107  -85.4052   69.0373
 -22.5369    0.4749  -19.8518   80.3182  161.4712 -131.8236
  27.5818   38.2156   52.8570  132.5223  281.8892 -379.4676
  -1.2267    7.3041   -1.1814 -179.6928 -124.2101   -2.4638
 -20.0032  -22.7003   36.9905   40.8864  161.6868 -108.3944
  -4.5998   26.2366   -7.8172  -11.2920  -40.7265  -23.4185
 -11.4717    6.0081    2.6253   43.7652 -157.4055 -122.5598
   2.7298   -7.9655    1.8713   92.0298  -42.0082   44.9821
  34.1794  -10.6078   23.1038  130.5893   97.9953  -85.3155
 -13.0705   12.4917   -0.0778  268.9773  103.0716   43.0963
 -14.5160  -19.8975   23.5420  123.8510  -19.5322  -67.8063
 -11.9586    1.9465   14.1080  278.7536  198.1873  146.2882
 -22.7849   30.9358  -58.5812  161.0477  248.8446  228.8761
 -18.5722   -6.1176   15.4150  247.0516  139.9043   85.5937
 -15.7674  -76.1755  -13.7320  -27.0003  -22.3064 -139.6478
  52.0747  -43.2062   60.2578  194.9273   31.2626 -174.4192
 -23.6994   -8.8545    2.6045   16.8913  -52.1397   53.5237
  -3.3475  -17.5690  -20.8237  251.3532   48.5317  -67.7078
 -24.0925    0.4352   17.9184  -89.5732  -39.1509  169.5391
 -22.5875   21.6063    7.4929  383.9440  187.0687    4.1572
 -14.5900   -3.1821   -9.7452   84.1639   72.1067    4.4616
   6.5398    4.0544   97.3835   48.2432   55.8120  -46.2009
  -1.5641    8.0927   -3.1596  -35.5863 -152.5874   68.7272
  -5.9604   -6.1695   19.2356  203.1429  354.0784  -61.9477
 -11.5900   13.5791   -6.2943  264.1224  163.0481   -0.1446
   5.1097  -87.9121   -3.5187   49.5436   76.1094  100.8060
  23.5696  -13.8583   27.9944  105.4701   36.3950 -144.8172
  43.1288  -14.7493   26.4752    6.4709  174.4832  -65.4337
 -21.5569  -86.7559    8.9118  110.7900   38.8294   24.8924
  -9.5594  -43.1617   14.5104   48.8370   42.5912  -41.0093
  14.7633   -8.5051  -11.2680  -91.2252    9.1502   -2.9676
 -29.8358  -41.8801  -19.2870   69.0958  -17.7310 -237.3459
  75.0469    3.2067  -52.9069   74.2655   15.7137  -49.1343
  -8.3611   15.9431   -5.3450   49.1234   37.6948   10.8272
 -26.2760   10.4761   27.0533   73.8093   -8.3885    8.7924
 -17.2500   -3.3048  -15.3952  213.4108   10.0441 -365.4438
 -24.8283   20.5064   31.1399   67.3688   27.2398   -0.0580
  15.8539   13.8517  -35.7660   59.7395  163.2618   44.3030
 -25.9854  -36.5747  -35.5512   26.2454   14.4699  -73.3341
 -15.6360   13.6889  -11.0114  219.2346  -16.0076  -71.4019
   2.0896   -3.0901  -10.4380 -109.3046  -79.6513  -87.6538
  -4.0072    0.1889   -3.5281  100.7739   85.1156  -91.9226
  -9.0514   20.0124   17.4116  -42.8234  185.0416  -43.6434
 -30.8871  -59.3150  -11.3192 -163.6631  -38.4655    2.3600
 -29.5838    0.3736    0.9259  249.1019 -132.9158 -206.2052
  -7.5834   -5.0825    8.8974 -108.8656  -34.5498  -64.7317
  -3.4069  -11.7504   10.2183   80.5118  170.2322   -8.1536
 -13.6636  -14.7831   10.6306   25.5884   83.3565   30.4718
 -33.0116    5.0512  -13.9763  -26.8932 -170.9705  -38.7853
  -6.8769   11.8924    4.3543 -162.3470   98.9406  -48.4999
 -26.1406  -25.8809   -7.5581 -107.1025  -75.2372 -132.1317
 -23.5965   14.8868   52.2499  152.3852  -47.5924  140.2614
  -5.3718   -7.0546  -30.9593  203.7843  -84.2501  -53.3925
  44.7386   25.9937  -71.2694  117.3392  -69.7053   13.8913
   2.9896    9.0037   -4.5895  -56.0453 -223.9482   30.1164
