ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      25.8544     -9.31309      49.5789      21.1849     0.912131     -1.71532
      167.788     -64.2886      21.9844      400.579     0.393078     0.835177
      180.508     -34.2731      2.89324      226.292     -13.2391      3.35279
      227.116    -0.968915      51.2443     -124.508    -0.879896     -1.91378
      169.573     -18.1840      15.5951      222.650     -1.37577     -2.03548
      106.992      5.67366      18.2325      133.954    -0.434987     -2.88064
      216.010      40.5493      74.4500     -66.2094     0.227932   -0.0455775
      314.498      28.0344      58.8914     -440.066     0.472581     0.741208
      341.547     -46.9302      8.62908     -39.9670      1.48360     -11.6909
      203.340     -44.9837      21.2173      315.829     -2.26493     -1.29692
      241.173     -39.0491      7.75099      65.5695     -1.57107     -5.69341
      326.194     -29.9590      38.2214     -209.978     0.453574     -1.88211
      357.572      65.3455      32.6800     -223.416    0.0683551     0.872902
      321.522      39.7494      6.48655     -281.403     -2.06635     -8.52505
      242.536      18.0606      10.5181      23.2108     -5.24201     -7.17825
      310.031     -66.5313      21.3610      165.482     0.502469     -2.11042
      70.7443     -11.2744      73.6772     -115.611     0.834142    -0.421334
      258.884     -60.1660      17.5565      59.1702    -0.323552     -3.46928
      151.427     -26.5173      18.8822      305.893     -2.95545     -1.71386
      205.172     -48.4989      32.9827      347.467     -1.73701     -2.00888
      59.8554      22.4841      17.7249     -363.476      2.36279     -3.88637
      308.630      22.9183      7.19366     -270.898      2.40853     -4.22134
      8.27481      44.8199      21.9446     -119.887      1.66150    -0.258196
      17.6735      33.3086      47.7214     -193.073   -0.0591206     0.608393
      224.394      4.52404      9.94079     -119.218     -5.99615     -5.48499
      242.036     -15.7959      9.85105      6.88093     -6.92928     -8.86193
      337.196      19.6276      19.2205     -89.0261     -1.74371    -0.723513
      117.249     -63.7973      27.6987      384.493    0.0147622    -0.643161
      93.3692      29.9275      64.1057     -144.336     0.622541     -1.00450
      207.810     -36.2014      99.9493      143.396     0.438112     0.339770
      13.7620      74.8987      29.6006      12.8223     0.477748    -0.406096
      18.0894      42.0649      48.7953     -255.221      2.44764    -0.143048
      184.072     -14.4899      61.5228      336.106     -1.20624    -0.484422
      84.4375      14.5907      49.7362      38.2784    -0.276331    -0.465763
      249.960      32.5038      17.9270     -285.762     -2.03741     -2.01249
      118.526     -36.2193      43.4705      277.048     0.436659    -0.625549
      99.8444     -2.15573      20.4314      26.9856     0.352519     -2.61877
      116.697     -57.1206      12.2599      266.407    -0.983808     -2.73574
      119.309     -27.7688      25.4481      37.2985     -1.34199     -1.35499
      166.882     -42.9690      64.6874      434.715   -0.0960302     0.545698
      101.591      43.5280      63.8358     -61.4427    -0.965175    -0.370947
      28.9073      69.5623      12.8321     -228.161      2.72825     -1.10219
      304.872      35.9981      21.5013     -341.663     0.729838    -0.645863
      252.286     -79.7609      57.0052      89.7383     0.168946     -1.07851
      186.701     -1.59471      7.44710      158.627     -3.99580     -9.37148
      208.242      29.7826      23.2117     -113.752     -1.45977    -0.944041
      119.536     -4.28455      19.9183      155.119     0.363662    -0.690269
      139.776      37.4611      20.2652      48.1831    -0.629907     -2.41448
      206.105     -18.0990      33.9796      243.274     -1.08432     -1.98113
      10.3786      12.6749      17.7481     -277.676      3.41091     -1.10789
      208.723     -27.5411      63.3401      130.893    -0.333077     0.453892
      171.233      16.3931      34.8701      54.5592     -1.22783    -0.465103
      319.759     -49.7040      26.9280     -76.0804    -0.760855     -1.48607
      136.242     -9.43395      9.69195      195.958      1.29470      1.63125
      233.846     -57.5949      53.3741      326.331     0.395378     -1.15525
      257.009      46.1963      42.0404     -53.4481     -1.72813   -0.0457156
      166.510     -22.7497      20.2325      154.464     -1.75175     -2.89858
      183.056      66.1175      14.2633      29.8268     -2.50068     -2.69102
      122.191      10.1813      23.5352      88.8485     0.178372    -0.911154
      356.330     -16.6347      15.2662     -146.646      3.32007     -2.39165
      283.809     -37.4572      18.1621      10.0197     -1.24920     -1.22172
      91.8168     -59.0980      19.0885      205.142      3.18562    -0.131436
      123.235     -29.8010      11.1848      30.2998     0.217840     0.908110
      210.352     -10.5038      30.9200      107.711     -1.07278   -0.0691359
      83.4605      59.5259      9.34602     -138.405      6.51046     -2.97337
      303.105      41.2973      23.1079     -242.275    0.0186972     -1.71040
      345.908      16.4572      29.6076     -88.6897      1.38361    -0.302448
      124.331     -45.3017      32.3546      280.615     0.713555    0.0592396
      272.383     -11.9545      41.5330      54.6264    -0.302511     -3.61608
      198.870     -59.2282      9.90905      223.279     -5.66347     -3.39458
      73.9436      10.0192      22.0580     -76.9219      1.11048     -1.35963
      4.10926      33.3858      13.6063     -260.496      1.06795     -1.90251
      266.158      10.5020      15.6799     -208.648     -2.08472    -0.912624
      55.0740      9.46045      20.0381      42.9577      1.37065     0.131426
      137.440     -39.6541      28.6516      226.328    -0.856577    -0.503009
      297.214     -2.44107      36.6111     -141.710     0.286086    -0.496458
      346.840      2.88953      69.4465     -213.066    -0.215025    -0.612733
      206.270      26.1931      8.84544     -151.846     -4.62346     -4.75493
      323.889     -67.5005      28.5801      284.485      1.19989    -0.681691
      265.674     -28.6369      12.5551     -40.1823     -4.38446     -3.91126
      191.656     -27.0708      58.0810      72.6978     0.262000    0.0214502
      112.571      2.17273      24.0461      46.3226     0.319890     -1.79219
      148.326     -63.7679      19.9565      204.233    -0.761556      1.06951
      213.313      52.9802      2.94989     -68.7078     -7.62704     -7.21427
      236.021      27.2646      17.7119      51.8443     -3.63297     -4.27183
      12.6341     -14.7255      15.9295     -94.3106      4.51760     -1.78595
      321.650      43.6210      83.1059     -73.0032    -0.134945     0.105786
      195.132     -64.4850      6.76623      186.990     -4.22381     -1.60405
      153.176     0.155450      29.0210      274.640     0.446087     -2.38130
      171.722     -61.9577      90.9778      218.361    0.0356655    -0.587871
      85.2856      68.8583      90.8390     -53.0734     0.728509    -0.246257
      40.0687      17.6150      32.2174     -117.613     0.136321    -0.385851
      259.560     -24.3872      4.96371     -56.1285     -3.06014     -9.57564
      285.932     -6.04739      22.3347     -124.956    -0.796622     -2.58568
      154.989      60.4319      13.5982     -53.6986   -0.0514838     -2.12800
      37.3970     -37.8726      14.1645      46.6302      1.10553     -4.71767
      128.301     -22.5370      12.6868      94.1628     0.719783     -2.31161
      171.589     -43.1409      32.1127      301.868     -1.22602     -1.25209
      18.1738      43.3624      36.6271     -126.307     0.633044    -0.758310
      246.503      28.7820      39.2048     -137.956     0.336763     -1.12918
      202.061      10.2018      20.4076      51.3407     -1.54920     -2.16584
      334.948      17.2041      57.1059     -259.198     0.700880    -0.597669
      129.349      42.1843      19.6492      51.5497     0.102902     -1.06179
      356.458      11.5841      16.1388      121.806      1.00274     -5.48004
      9.48735     -20.6923      17.6181     -16.3164     0.646418     -2.31199
      193.337      3.57900      43.9539      26.8001    -0.206221     -1.97229
      28.8074     -40.6717      85.1858      114.692   0.00421331    -0.457931
      180.349     -25.1820      45.5208      116.434    -0.684785      1.48024
      18.1571      10.7359      27.7371     -131.500      1.01975     -1.04397
      221.967     -37.3263      77.3112      161.328    -0.572509     -1.15992
      45.9370      53.2922      32.1710     -103.957      2.06886     -1.12706
      175.160      78.8217      32.6838     -236.892   -0.0585614     -1.97466
      353.274      44.1589      30.3481     -233.991      2.06063     -1.23406
      355.085      24.0438      66.5984     -105.352    -0.107606    -0.455864
      81.4649      42.2039      9.65759     -66.6442      5.43513     -4.41409
      112.989      4.34819      29.4450      145.442     0.589002     -1.02969
      42.4355      13.6123      28.4621     -48.4632     0.833801     -1.76119
      54.9989      19.6599      25.5798      24.2254      1.39801     -2.42925
      68.4211      27.1031      22.5793     -74.1012     0.398529     -3.50360
      82.4128      58.2578      33.3570     -115.797      1.71331     -1.49556
      188.405      51.1674      68.6095     -22.7626    -0.669929    -0.371131
      325.269      65.4922      47.1706     -326.095   -0.0620752   -0.0612437
      80.8705     -19.7270      22.1721      29.5650      1.95323    -0.506888
      357.451     -74.1112      15.2401      45.8912      1.37453     -4.11539
      202.100      12.5623      19.0880     -123.377     -4.41562     -1.87013
      290.751     -4.53349      17.2952     -20.1966     -3.50403     -3.66154
      325.162     0.750741      46.8949     -63.5266    -0.603829    -0.254348
      99.2000      36.7896      14.5662      129.170     -1.21338     -2.43686
      245.995     -30.0836      23.7389     -17.2250     -2.49532     -2.35017
      140.021      30.6822      21.3909     -10.8180     0.413816     -4.24640
      167.939      10.5934      41.3807      131.990     0.696040     -1.12150
      350.491      23.8723      17.4355     -303.123      1.74773     -1.08468
      29.9972      61.0624      26.5803     -203.556     0.794663    -0.823625
      308.305     -19.3397      20.6444      4.69456    -0.271906     -2.49808
      171.673      56.1679      82.4618     -74.3170     0.666640     0.511135
      269.015     -40.8407      40.8468     -63.2860    -0.904408   -0.0856073
      275.185     -42.9196      25.9751     -102.873    -0.788906     -1.36144
